Semi-major Axis,Semi-minor Axis,Ellipticity,Orientation Angle,Isophotal Area,Redshift,Ellipticity Proxy,Sersic Index (fitted),Image File
6.962301731109619,6.122764587402344,0.12058327491840459,0.8009971976280212,1408.0,0.138439998,2.860158367163124,0.807717030560074,generated_image_00028.pt
4.021299362182617,2.182236433029175,0.45733052019167875,1.0788522958755493,124.0,0.205640003,0.7016645543292696,,generated_image_00029.pt
3.4575295448303223,2.8060672283172607,0.18841843809754977,-1.287948489189148,151.0,0.46348536,1.8174056233269886,0.8185353035534737,generated_image_00030.pt
2.2425811290740967,1.9066449403762817,0.14979890107097893,-0.20680375397205353,62.0,0.691100001,2.2961821041641164,0.4154497505879208,generated_image_00031.pt
13.907755851745605,2.25950026512146,0.837536674557178,0.07552266865968704,294.0,0.266215891,0.28574799915597404,,generated_image_00032.pt
1.7856017351150513,1.1346724033355713,0.36454340236040306,-0.47720950841903687,26.0,0.376859993,0.9069860522244492,0.5293994874573569,generated_image_00034.pt
2.379460334777832,1.7002809047698975,0.2854342306451386,-0.7632741928100586,67.0,0.613669991,1.1804743589706388,0.500379567507071,generated_image_00035.pt
3.3026223182678223,2.7931103706359863,0.15427496653600636,-0.11278534680604935,208.0,0.346240014,2.228529706478909,0.46279218932517324,generated_image_00036.pt
10.666205406188965,4.98331356048584,0.532794150242567,0.8538336753845215,1035.0,0.480870008,0.5834190949287039,1.3313811901520034,generated_image_00037.pt
1.3555530309677124,0.9224174618721008,0.3195268345838167,0.15537972748279572,17.0,0.821929991,1.0466704981218307,,generated_image_00038.pt
3.7420477867126465,2.6832191944122314,0.282954321444031,0.03485170751810074,250.0,0.719213307,1.1914224164864915,0.7079086144273092,generated_image_00039.pt
11.176405906677246,6.582651615142822,0.4110224995309024,-1.0989381074905396,2100.0,0.138669997,0.7933633160219584,0.7865069984051694,generated_image_00040.pt
1.1885570287704468,0.7232330441474915,0.39150328790224687,-1.4682152271270752,12.0,2.32435012,0.8379961219672963,,generated_image_00041.pt
1.0866888761520386,0.4985558092594147,0.5412156872123335,0.0003462401800788939,8.0,1.54856002,0.5720232113358379,,generated_image_00042.pt
1.4942915439605713,1.3455666303634644,0.0995287125850397,0.30528023838996887,28.0,1.09650004,3.4706182831433687,0.10000000000000864,generated_image_00043.pt
1.5205291509628296,1.2680542469024658,0.16604410635632438,1.3850473165512085,27.0,2.10625005,2.0679128595497516,0.8550532687206744,generated_image_00044.pt
10.153797149658203,4.737521171569824,0.5334236934475987,-0.24072052538394928,1769.0,0.148560002,0.5825565925495665,0.7546609953264259,generated_image_00045.pt
8.30176067352295,6.1394267082214355,0.26046691182003223,-0.8982972502708435,1256.0,0.369670004,1.2999309253652789,1.3798126952939584,generated_image_00046.pt
6.727659702301025,5.3431806564331055,0.2057891015793195,0.16271832585334778,1166.0,0.122550003,1.6600719433568514,0.7904526640789794,generated_image_00047.pt
3.4407341480255127,2.1888301372528076,0.3638479338751348,-0.12002488225698471,104.0,0.466430008,0.9088932483651022,,generated_image_00048.pt
2.3170549869537354,0.938369631767273,0.5950162438738837,1.4193317890167236,29.0,0.391420007,0.5056544380719374,,generated_image_00049.pt
4.036606311798096,2.0839462280273438,0.48373805443041695,-0.041093356907367706,127.0,0.150739998,0.6565724126022096,,generated_image_00050.pt
12.003540992736816,5.974252223968506,0.5022925128857021,0.8636841773986816,1592.0,0.0759436935,0.6274329678941946,1.2258908132422162,generated_image_00051.pt
1.8728934526443481,1.5313007831573486,0.18238766813173646,0.6037722826004028,39.0,0.492760003,1.8789424917047117,,generated_image_00052.pt
1.695212960243225,1.1215829849243164,0.33838224976560205,-1.2941502332687378,27.0,0.708100021,0.983844901316946,0.5083133546591273,generated_image_00053.pt
1.7112865447998047,0.8096969127655029,0.5268490158904244,-1.123298168182373,18.0,0.337040007,0.5916512533146859,0.5447929264701219,generated_image_00054.pt
4.6203155517578125,3.491112232208252,0.2443996101348428,0.8226768374443054,293.0,0.994109988,1.3893626291809653,0.6030723147135567,generated_image_00055.pt
4.166833877563477,3.2653918266296387,0.21633741047074073,0.6167845726013184,278.0,0.473170012,1.5766928130404587,0.7030006567645641,generated_image_00056.pt
12.457118034362793,5.587744235992432,0.5514416560412517,0.11387676000595093,1955.0,0.127130002,0.5585837342543291,0.7247070686945308,generated_image_00057.pt
11.167309761047363,6.704180717468262,0.39966018128617864,0.17193052172660828,1929.0,0.200729996,0.8188496994109428,0.5171434978867242,generated_image_00058.pt
2.993743419647217,2.8868110179901123,0.03571862603699871,-0.4609336256980896,194.0,0.419270009,9.698753563724773,0.7276069548594587,generated_image_00059.pt
9.749305725097656,6.318690299987793,0.3518830490953241,-1.4890196323394775,1071.0,0.318199992,0.942823169622046,1.0798499861169084,generated_image_00060.pt
1.498456597328186,1.1110466718673706,0.2585393038087218,0.5208887457847595,24.0,1.10440004,1.3100868936759633,0.5813220120206752,generated_image_00061.pt
5.715960502624512,3.5115301609039307,0.3856622768314102,1.3328211307525635,469.0,0.602779984,0.8521721631115621,,generated_image_00062.pt
1.9022717475891113,1.3697625398635864,0.27993329996117167,1.3939076662063599,36.0,0.411309987,1.2050135673039584,0.795586722116543,generated_image_00063.pt
10.030035018920898,5.189173221588135,0.48263657985249764,-1.5633437633514404,1921.0,0.0822900012,0.65836466478637,0.9136465716129438,generated_image_00064.pt
2.4268639087677,2.171879291534424,0.10506753852660455,-1.2196885347366333,79.0,0.210390002,3.2864053169321403,0.8644913307325475,generated_image_00065.pt
0.9178568124771118,0.46651580929756165,0.49173356567618776,1.5671064853668213,6.0,0.335339993,0.6437769544057529,,generated_image_00066.pt
11.350618362426758,7.245849132537842,0.3616339743636062,-1.310747504234314,1493.0,0.204290003,0.9150108946438472,1.0836030512812787,generated_image_00067.pt
2.445744752883911,1.8505373001098633,0.24336450157859124,-0.7088304162025452,65.0,0.902149975,1.3955196882238656,0.7514613871762156,generated_image_00068.pt
1.9409099817276,1.5619010925292969,0.1952738111331408,-1.1231653690338135,45.0,0.66012001,1.7520153448594804,0.60452776174664,generated_image_00069.pt
2.7666027545928955,2.231144905090332,0.19354345274674456,0.8526954054832458,98.0,0.495299995,1.7680890138617678,0.7933523452931641,generated_image_00070.pt
1.6230202913284302,1.2811191082000732,0.21065736821350112,-1.4511843919754028,26.0,0.443300009,1.6205694444565504,0.5927851481529102,generated_image_00071.pt
1.2899857759475708,0.9904611706733704,0.23219217673480308,-0.20665153861045837,17.0,0.444799989,1.4653944551666802,0.3363336701904851,generated_image_00072.pt
2.3299272060394287,1.7213157415390015,0.2612147980086412,0.9824655652046204,62.0,0.45558691,1.2960299145878424,0.5644130483438915,generated_image_00073.pt
9.115107536315918,6.987059593200684,0.2334638329429226,-0.7971488833427429,1394.0,0.0551999994,1.4571107202735678,0.9023283188377131,generated_image_00074.pt
1.0164480209350586,0.9978660941123962,0.018281236659370315,-0.7524869441986084,14.0,0.623000026,18.955773319933666,0.554333370469498,generated_image_00075.pt
10.439264297485352,6.770131587982178,0.3514742614943668,-1.480210304260254,1411.0,0.123599999,0.9440211520728492,0.7142518671342365,generated_image_00076.pt
6.287397384643555,3.067570209503174,0.5121081074029996,0.021752603352069855,267.0,0.081720002,0.6127721797945057,,generated_image_00077.pt
2.4681262969970703,0.515728235244751,0.791044633383539,-1.4329702854156494,16.0,0.319270015,0.32262908395491874,,generated_image_00078.pt
8.806503295898438,6.28613805770874,0.28619364048424745,-0.6765351891517639,1124.0,0.387349993,1.1771586009912145,1.0629452816962075,generated_image_00079.pt
2.907228469848633,1.7837231159210205,0.3864523774377142,-0.36810338497161865,79.0,0.34522,0.8502310882490205,0.5508742331268437,generated_image_00080.pt
2.0658881664276123,1.5159791707992554,0.26618526818868127,-0.40367236733436584,42.0,0.636089981,1.2706468320722222,,generated_image_00081.pt
2.552713632583618,1.8786720037460327,0.26404905753387764,-0.27926602959632874,48.0,0.574919999,1.281441859626197,,generated_image_00082.pt
3.4985768795013428,1.7477654218673706,0.5004353249723408,-1.2690526247024536,78.0,0.635110021,0.6302635818692842,,generated_image_00083.pt
2.423896074295044,0.7307865023612976,0.6985074937365718,0.009218539111316204,22.0,0.240999997,0.40095048769170444,,generated_image_00084.pt
7.170792102813721,6.442161560058594,0.10161088653919037,-0.2921474874019623,1079.0,0.367909998,3.3990208696446276,0.9792086003869455,generated_image_00085.pt
1.5153262615203857,1.3088054656982422,0.13628800679197184,1.3311642408370972,29.0,1.06192303,2.52712666318281,0.3998760341856356,generated_image_00086.pt
9.493973731994629,6.590489387512207,0.305823928572469,1.4571822881698608,948.0,0.177300006,1.0969881893182365,,generated_image_00087.pt
3.995231866836548,1.5845381021499634,0.6033927053639039,-0.2076462060213089,89.0,1.51559997,0.4961930338739108,,generated_image_00088.pt
2.0819427967071533,0.9532336592674255,0.5421422429208521,-0.0021434929221868515,29.0,0.40880999,0.570787830647786,,generated_image_00090.pt
10.933409690856934,7.979007244110107,0.2702178488031456,1.364020824432373,1806.0,0.246989995,1.2507220163520536,0.4490874689090791,generated_image_00091.pt
2.9630095958709717,1.632791519165039,0.44894153517410973,1.4705065488815308,84.0,0.266680002,0.7169887167815758,,generated_image_00092.pt
9.762779235839844,8.214643478393555,0.15857531139933745,1.5608887672424316,1701.0,0.119099997,2.167101875996076,0.5878116774159029,generated_image_00093.pt
2.2219061851501465,1.3523586988449097,0.39135202562410465,0.2765655815601349,36.0,0.496529996,0.8383582265066405,,generated_image_00094.pt
2.567664623260498,1.717063546180725,0.3312742129070011,-1.0193815231323242,62.0,0.693189979,1.0067237985776705,0.7727732749958428,generated_image_00095.pt
1.6696670055389404,1.4326406717300415,0.14196024298413368,-0.8763023614883423,27.0,0.638899982,2.4248536441143913,,generated_image_00096.pt
1.242516279220581,0.8953410387039185,0.2794130317024437,1.2327042818069458,16.0,0.0825899988,1.2073829772537203,,generated_image_00097.pt
7.932920455932617,6.3148193359375,0.20397294148903555,-1.092306137084961,1594.0,0.103320003,1.675284351440358,0.6424418443538925,generated_image_00098.pt
0.928597092628479,0.6823166608810425,0.2652177501981158,1.2588938474655151,9.0,3.38493991,1.2755150514833162,,generated_image_00099.pt
3.0126609802246094,2.5895438194274902,0.14044632422117853,0.17437870800495148,118.0,0.774500012,2.451347441539142,0.7924920047592974,generated_image_00100.pt
1.3611572980880737,0.4999832212924957,0.6326778528868129,-0.0024069284554570913,10.0,1.08899999,0.4646575930972516,,generated_image_00101.pt
0.8329783082008362,0.6866632699966431,0.175652879269115,-0.7690801024436951,8.0,0.809735,1.9525976178563247,,generated_image_00102.pt
5.316312313079834,4.875533103942871,0.08291070636548281,0.19375242292881012,627.0,0.677699983,4.170486628429589,0.5182934834895147,generated_image_00103.pt
3.369255781173706,1.4714571237564087,0.5632693926123307,0.04232615604996681,86.0,0.493660003,0.5435518571798693,,generated_image_00104.pt
4.926334857940674,3.1536784172058105,0.35983271374205295,0.13486741483211517,289.0,0.472279996,0.920040797256448,0.8779910777146949,generated_image_00105.pt
9.723029136657715,8.650400161743164,0.1103183956191729,-1.074830412864685,2340.0,0.149299994,3.128789586841592,,generated_image_00106.pt
3.311495065689087,3.1879513263702393,0.037307541418045154,1.3034775257110596,635.0,2.41455007,9.285327423527653,1.0508670530903892,generated_image_00107.pt
1.7186897993087769,1.0540698766708374,0.3867014995406597,0.04187827929854393,27.0,0.474799991,0.8496206036042184,,generated_image_00108.pt
7.238292694091797,5.094231128692627,0.2962109513959341,0.3437352776527405,924.0,0.509599984,1.1349635581044715,0.8633363889053295,generated_image_00109.pt
1.3242640495300293,0.9422429203987122,0.2884780639230472,0.4599554240703583,17.0,0.836899996,1.1672863309458263,,generated_image_00110.pt
6.334259033203125,3.501354694366455,0.4472353157625951,-0.4156923294067383,442.0,0.697799981,0.7201694122201986,0.5021416478279261,generated_image_00111.pt
2.267643451690674,1.4810197353363037,0.3468903878023203,0.9254677891731262,47.0,0.548160017,0.957638478713996,,generated_image_00112.pt
1.0417884588241577,0.756475567817688,0.2738683545491526,-0.25024938583374023,11.0,0.0437499993,1.2331776692129481,0.4536778152460458,generated_image_00113.pt
4.103765487670898,2.664708375930786,0.3506674823557845,-1.278532862663269,183.0,0.299360007,0.9463932750917362,0.41751204626720606,generated_image_00114.pt
2.1085307598114014,0.9230154156684875,0.5622471185807851,1.4851405620574951,27.0,0.0912600011,0.5448302395986039,,generated_image_00115.pt
1.2000246047973633,0.6886970400810242,0.42609756722670045,-0.039645757526159286,11.0,0.138109997,0.7615013589283323,,generated_image_00116.pt
1.1477051973342896,1.0812641382217407,0.05789035308619994,0.8258689641952515,16.0,0.515649974,5.980030673084553,,generated_image_00117.pt
8.114160537719727,6.0263285636901855,0.2573072056343948,0.7694525122642517,1408.0,0.0931200013,1.3166561989881915,1.2626333438474366,generated_image_00118.pt
3.4069342613220215,3.1781342029571533,0.0671571685319472,-0.6438720226287842,231.0,0.841600001,5.152866689362436,0.7244376056924243,generated_image_00119.pt
0.9802901148796082,0.7341575026512146,0.25108139773359006,-0.007131980732083321,10.0,0.625660002,1.3508131673950838,0.728356885560912,generated_image_00120.pt
9.007867813110352,6.517451763153076,0.27647120291137495,-0.2846062481403351,1105.0,0.0515200011,1.2209436063706154,0.782612187404344,generated_image_00121.pt
2.310796022415161,1.1916581392288208,0.48430838218972594,1.5083274841308594,41.0,0.531040013,0.6556472648271435,,generated_image_00122.pt
1.7156357765197754,0.7653408646583557,0.5539024802741784,1.3116872310638428,17.0,0.877520025,0.5554120944449061,,generated_image_00123.pt
4.939701080322266,3.297905206680298,0.33236745441585647,0.8790633082389832,439.0,0.0807700008,1.0031440245613616,0.5827467233265198,generated_image_00124.pt
1.9221807718276978,0.6737158298492432,0.6495044380198209,-0.09045533090829849,17.0,1.11773705,0.44751447776948317,,generated_image_00125.pt
1.4530014991760254,0.7266700863838196,0.49988345724632566,0.10544679313898087,15.0,1.15130997,0.6311082706162878,,generated_image_00126.pt
0.7864432334899902,0.4994140863418579,0.36497122096707013,-1.566926121711731,6.0,0.121820003,0.9058162570364975,,generated_image_00127.pt
2.2354395389556885,1.4236080646514893,0.36316413848681217,-1.0670267343521118,40.0,0.132730007,0.9107751782662464,,generated_image_00128.pt
1.8065186738967896,1.6086091995239258,0.10955296351626354,-0.8249595165252686,43.0,0.099469997,3.150828652025098,0.5062995688779107,generated_image_00129.pt
1.099086880683899,0.972119152545929,0.11552110244366232,0.37527501583099365,15.0,2.29393005,2.9866956649267293,,generated_image_00130.pt
2.4504969120025635,1.3398019075393677,0.4532529704579501,0.15321257710456848,49.0,0.203459993,0.7090486429452107,,generated_image_00131.pt
2.20849871635437,1.5872222185134888,0.2813116861876377,-0.07485964149236679,59.0,0.540669978,1.1987772527901404,,generated_image_00132.pt
1.658377766609192,0.7763140797615051,0.531883449360999,0.643492579460144,17.0,0.539470017,0.5846698884647166,,generated_image_00133.pt
4.656368255615234,4.187219619750977,0.1007541951387757,-0.9757772088050842,1135.0,1.67181098,3.4281218915374367,1.6005760789200072,generated_image_00134.pt
8.085251808166504,6.086074352264404,0.24726223787895285,1.4155957698822021,1589.0,0.29332,1.3725977329128853,0.7155699464973277,generated_image_00135.pt
0.7981073260307312,0.4997726082801819,0.37380275561968956,1.5553679466247559,6.0,0.198400006,0.8822342403474536,,generated_image_00136.pt
1.0824724435806274,0.7265419960021973,0.3288124789588871,-1.5516576766967773,11.0,0.934659302,1.0148680927124012,0.645879771786163,generated_image_00137.pt
1.250579595565796,0.8516923785209656,0.3189618785235041,1.3729395866394043,15.0,0.704254091,1.0486627698063957,,generated_image_00138.pt
1.0639032125473022,0.49960631132125854,0.5304024788824053,-0.007487894967198372,8.0,2.8324101,0.5867117701232296,,generated_image_00139.pt
9.856431007385254,7.125511169433594,0.27706984768679743,-1.5566418170928955,1404.0,0.0995000005,1.2181614263170444,0.6126537064558132,generated_image_00140.pt
3.247680425643921,2.4336302280426025,0.25065588078602774,1.180531620979309,129.0,0.138559997,1.353208201098784,0.9153903377655684,generated_image_00141.pt
5.741413593292236,4.0646071434021,0.29205463474172466,0.9351126551628113,646.0,0.52816999,1.1521306168171226,0.5921877502340234,generated_image_00142.pt
4.33596134185791,2.683626413345337,0.38107695116224594,-0.856375515460968,198.0,1.84288597,0.8635863821631291,0.70709132356222,generated_image_00143.pt
7.133859634399414,5.122830867767334,0.28189912189117317,0.6793920993804932,532.0,0.773859978,1.1961374766687711,,generated_image_00144.pt
1.7519092559814453,1.233649730682373,0.2958255534809282,0.7607095837593079,27.0,0.0737700015,1.1365357530872318,,generated_image_00145.pt
7.686676502227783,3.000819444656372,0.609607683660596,-0.09380237013101578,318.0,1.05683005,0.4893056060696223,,generated_image_00146.pt
5.553390979766846,4.71897554397583,0.15025332068840713,-0.19944973289966583,830.0,0.378329992,2.2891315151248253,0.7505874130201053,generated_image_00147.pt
11.320895195007324,7.637928485870361,0.32532468905473155,1.1164997816085815,1726.0,0.0879800022,1.026609120743478,0.5493596089897975,generated_image_00148.pt
7.050830841064453,6.993832111358643,0.0080839735047743,1.2199060916900635,1607.0,0.177139997,42.87075413386517,1.0583767828109414,generated_image_00149.pt
0.8511784672737122,0.6722865700721741,0.21016966955769112,-0.7913732528686523,8.0,1.13012004,1.624445548614499,0.6775882830964022,generated_image_00150.pt
1.8391165733337402,0.8412318825721741,0.5425891459140706,-1.2109864950180054,20.0,0.217840001,0.5701932528684673,,generated_image_00151.pt
2.9688336849212646,2.3017783164978027,0.22468600104190495,0.35833534598350525,69.0,0.598950028,1.5161639389652986,0.6804672485654424,generated_image_00152.pt
2.1100594997406006,0.7707058191299438,0.6347468783583163,0.01918410323560238,23.0,0.210639998,0.4625135624803323,,generated_image_00153.pt
3.67409610748291,3.0212621688842773,0.17768559109518867,-0.9763727188110352,691.0,2.14137006,1.9297850863667083,1.3456544253542582,generated_image_00154.pt
2.0733389854431152,1.0226937532424927,0.5067406919838909,1.499312162399292,31.0,0.753300011,0.6207274661785492,,generated_image_00155.pt
1.528757095336914,1.0610556602478027,0.30593574120814615,1.3031202554702759,23.0,0.206660002,1.096560043297607,,generated_image_00156.pt
11.387208938598633,4.895636558532715,0.5700758118226645,-1.170397162437439,1830.0,0.0718199983,0.5351370917913225,0.7641926155418249,generated_image_00157.pt
3.128427267074585,2.893524169921875,0.07508664165696577,0.9486973881721497,300.0,0.286000013,4.606961674661818,0.6327734633098328,generated_image_00158.pt
1.2427778244018555,0.7404499053955078,0.4041976845282995,1.181107759475708,12.0,2.65450001,0.8085117407875158,,generated_image_00159.pt
3.0883724689483643,1.6888513565063477,0.4531581363690157,-0.13216964900493622,63.0,2.41094995,0.709221814271509,0.6856849179766265,generated_image_00160.pt
1.9397369623184204,1.489296793937683,0.23221713929828935,-0.20912276208400726,46.0,0.577220023,1.4652309896930469,0.5913646594353081,generated_image_00161.pt
1.8854353427886963,1.4788991212844849,0.21561928551891618,0.12195160984992981,41.0,0.559499979,1.5821145154945828,,generated_image_00162.pt
1.289169192314148,1.0721747875213623,0.16832112191826865,-0.5494779944419861,17.0,0.589259982,2.0394080257060487,,generated_image_00163.pt
3.6026840209960938,2.0700440406799316,0.4254161540074246,-0.19333568215370178,106.0,0.471549988,0.7628964743294542,,generated_image_00164.pt
2.262403964996338,0.9799031019210815,0.5668752720194832,1.507612943649292,33.0,0.505800009,0.5390731266025337,,generated_image_00165.pt
1.7554054260253906,1.4931520223617554,0.14939762619820107,-0.009041287936270237,38.0,0.156580001,2.302443506056822,,generated_image_00166.pt
3.0896155834198,2.7582437992095947,0.10725340265257854,0.822012186050415,158.0,0.543280005,3.218924230361362,0.5734807013038686,generated_image_00167.pt
11.538633346557617,5.661393642425537,0.5093531900712893,-1.5415642261505127,1268.0,0.0186800007,0.6168370665733806,0.7388086652882279,generated_image_00168.pt
1.9678678512573242,0.9239932298660278,0.530459715942987,-1.4435746669769287,25.0,2.18632007,0.5866326731624514,0.9375176761869419,generated_image_00169.pt
1.041752576828003,0.8487738370895386,0.18524431235491523,-0.943231999874115,12.0,0.441439986,1.8493003422743126,,generated_image_00170.pt
2.6714847087860107,1.5160177946090698,0.43251863294475446,0.04896659031510353,57.0,0.181549996,0.7485539941639255,,generated_image_00171.pt
2.789278030395508,2.6073334217071533,0.06523000099153098,-0.08328045159578323,100.0,0.601289988,5.305556869272583,0.3659527076888836,generated_image_00172.pt
13.057014465332031,5.511375904083252,0.5778992266021741,-0.9910880923271179,2179.0,0.0859699994,0.5256668145089919,0.7756819798437976,generated_image_00173.pt
6.903007507324219,4.769525527954102,0.30906557425969094,-1.105570673942566,900.0,0.346540004,1.0846967373243164,1.0131306475677646,generated_image_00174.pt
0.7911822199821472,0.4999410808086395,0.3681088020153934,-0.011806921102106571,6.0,1.00281894,0.8973157658117108,,generated_image_00175.pt
2.288682699203491,2.0586743354797363,0.1004981441087498,-0.3159771263599396,77.0,0.643069983,3.4369156820628035,0.39318012802591396,generated_image_00176.pt
3.288921356201172,2.467529773712158,0.24974497518473715,-1.326406717300415,137.0,2.64047003,1.3583620690048324,0.483320543925053,generated_image_00177.pt
1.245587706565857,0.7180144190788269,0.42355370457338093,0.28375110030174255,12.0,0.466410011,0.7667307491857841,,generated_image_00178.pt
2.9282920360565186,1.5032719373703003,0.48663865527745276,-1.532560110092163,64.0,0.371320009,0.6518873148536748,,generated_image_00179.pt
1.2906479835510254,0.7543346881866455,0.41553801051840167,-0.11179876327514648,14.0,0.762839973,0.7835950414062189,,generated_image_00180.pt
2.3477656841278076,1.557031512260437,0.33680284928482007,0.1971428543329239,52.0,1.18507004,0.9888487528400866,,generated_image_00181.pt
1.2320187091827393,1.1035410165786743,0.10428225776643496,-0.19106866419315338,19.0,0.280620009,3.3113362583431103,,generated_image_00182.pt
5.432072162628174,4.002334117889404,0.2632030654112345,-1.1079639196395874,321.0,0.184509993,1.2857641518499185,0.5915548128307353,generated_image_00183.pt
1.3343114852905273,1.007599115371704,0.2448546486487646,-0.6508773565292358,18.0,0.157560006,1.386672076881702,,generated_image_00184.pt
3.7244951725006104,3.080059766769409,0.17302624272124645,0.2615126073360443,312.0,0.325430006,1.982860802130213,0.6414421058293321,generated_image_00185.pt
2.345146417617798,1.7941296100616455,0.2349605139434645,1.164892554283142,67.0,3.15886998,1.4474737867562932,0.5380985432196935,generated_image_00186.pt
7.877936363220215,5.518128395080566,0.2995464623396684,0.12058024108409882,1555.0,0.233669996,1.1215201230122367,1.210934972363952,generated_image_00187.pt
3.7724905014038086,2.5344340801239014,0.32818012949779596,-0.30170246958732605,100.0,0.634970009,1.0169790261949192,,generated_image_00188.pt
2.2354745864868164,1.6508705615997314,0.2615122660847715,-0.6250180006027222,54.0,0.763320029,1.2944843551227816,0.9084560455712526,generated_image_00189.pt
6.743783473968506,4.988805294036865,0.2602364365205354,-0.6592767834663391,844.0,0.549080014,1.301137503288509,0.7797108144126159,generated_image_00190.pt
7.454795837402344,7.205379486083984,0.0334571672730436,-0.7363491058349609,1335.0,0.46608001,10.354858579165143,0.8365944723688692,generated_image_00191.pt
9.378274917602539,6.776487350463867,0.2774270950679053,-0.12433218210935593,1105.0,0.0770699978,1.216506691024192,1.1261708312806058,generated_image_00192.pt
1.1853898763656616,0.8863462209701538,0.25227451436683324,0.08330298960208893,12.0,0.533360004,1.3441397838956768,,generated_image_00193.pt
1.4366170167922974,0.6988731622695923,0.5135285506849641,-0.16281786561012268,14.0,2.84454012,0.6106911818907075,,generated_image_00194.pt
1.3950246572494507,0.7370917797088623,0.4716281351168551,0.09361014515161514,15.0,0.399379998,0.6766872263545024,,generated_image_00195.pt
5.188236236572266,3.447953939437866,0.33542849974082123,-0.3911535441875458,390.0,0.741119981,0.9932396097099342,0.7810066260464453,generated_image_00196.pt
